Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
27,Entry long,2025-05-08 18:00,Flip to Long,1940.14,0.0515,99.91721,28.23,28.24,34.34,34.36,-0.14,-0.14,8.32,0.01
28,Exit long,2025-05-15 14:00,Flip,2566.93,0.0371,99.749657,-4.61,-4.62,1.3,1.30,-5.38,-5.39,3.71,0.00
28,Entry long,2025-05-14 05:00,Long Entry,2688.67,0.0371,99.749657,-4.61,-4.62,1.3,1.30,-5.38,-5.39,3.71,0.00
29,Exit short,2025-05-18 03:00,Max Hold,2465.94,0.0389,99.853577,3.83,3.83,4.78,4.79,-3.23,-3.23,7.54,0.01
29,Entry short,2025-05-15 14:00,Flip to Short,2566.93,0.0389,99.853577,3.83,3.83,4.78,4.79,-3.23,-3.23,7.54,0.01
30,Exit long,2025-05-24 05:00,Flip,2542.31,0.0373,99.77004,-5.04,-5.05,2.17,2.17,-6.68,-6.69,2.5,0.00
30,Entry long,2025-05-23 10:00,Long Entry,2674.8,0.0373,99.77004,-5.04,-5.05,2.17,2.17,-6.68,-6.69,2.5,0.00
31,Exit short,2025-05-27 08:00,Max Hold,2562.42,0.0393,99.912783,-0.89,-0.89,3.28,3.28,-2.26,-2.26,1.61,0.00
31,Entry short,2025-05-24 05:00,Flip to Short,2542.31,0.0393,99.912783,-0.89,-0.89,3.28,3.28,-2.26,-2.26,1.61,0.00
32,Exit long,2025-05-30 17:00,Flip,2616.3,0.0374,99.765996,-2.02,-2.02,4.49,4.50,-4.22,-4.23,-0.41,0.00
32,Entry long,2025-05-28 05:00,Long Entry,2667.54,0.0374,99.765996,-2.02,-2.02,4.49,4.50,-4.22,-4.23,-0.41,0.00
33,Exit short,2025-06-01 03:00,Max Hold,2538.82,0.0382,99.94266,2.86,2.86,5.39,5.39,-0.46,-0.46,2.45,0.00
33,Entry short,2025-05-30 17:00,Flip to Short,2616.3,0.0382,99.94266,2.86,2.86,5.39,5.39,-0.46,-0.46,2.45,0.00
34,Exit long,2025-06-06 05:00,Flip,2397.53,0.0381,99.747324,-8.5,-8.51,2.3,2.30,-8.65,-8.67,-6.04,-0.01
34,Entry long,2025-06-04 02:00,Long Entry,2618.04,0.0381,99.747324,-8.5,-8.51,2.3,2.30,-8.65,-8.67,-6.04,-0.01
35,Exit short,2025-06-08 00:00,Max Hold,2518.5,0.0417,99.977001,-5.15,-5.15,0.7,0.70,-5.56,-5.56,-11.19,-0.01
35,Entry short,2025-06-06 05:00,Flip to Short,2397.53,0.0417,99.977001,-5.15,-5.15,0.7,0.70,-5.56,-5.56,-11.19,-0.01
36,Exit long,2025-06-13 10:00,Flip,2496.57,0.0375,99.93225,-6.41,-6.41,7.98,7.98,-8.1,-8.10,-17.6,-0.02
36,Entry long,2025-06-10 07:00,Long Entry,2664.86,0.0375,99.93225,-6.41,-6.41,7.98,7.98,-8.1,-8.10,-17.6,-0.02
37,Exit short,2025-06-14 05:00,Max Hold,2545.54,0.04,99.8628,-2.06,-2.06,2.46,2.46,-3.59,-3.59,-19.66,-0.02
37,Entry short,2025-06-13 10:00,Flip to Short,2496.57,0.04,99.8628,-2.06,-2.06,2.46,2.46,-3.59,-3.59,-19.66,-0.02
38,Exit short,2025-06-21 23:00,Max Hold,2418.5,0.0406,99.886556,1.6,1.60,3.86,3.87,-4.45,-4.45,-18.06,-0.02
38,Entry short,2025-06-18 01:00,Short Entry,2460.26,0.0406,99.886556,1.6,1.60,3.86,3.87,-4.45,-4.45,-18.06,-0.02
39,Exit long,2025-06-28 14:00,Max Hold,2420.99,0.0418,99.976404,1.12,1.12,5.31,5.31,-0.76,-0.76,-16.94,-0.02
39,Entry long,2025-06-24 16:00,Long Entry,2391.78,0.0418,99.976404,1.12,1.12,5.31,5.31,-0.76,-0.76,-16.94,-0.02
40,Exit long,2025-07-03 18:00,Max Hold,2597.7,0.0406,99.908886,5.46,5.46,6.34,6.34,-3.84,-3.84,-11.49,-0.01
40,Entry long,2025-06-29 20:00,Long Entry,2460.81,0.0406,99.908886,5.46,5.46,6.34,6.34,-3.84,-3.84,-11.49,-0.01
